metadata_row,complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov,complex_directory,complex_ref_pdb_path,complex_ref_pdb_exists,complex_ref_pdb_bytes,complex_ref_pdb_sha256,prepared_protein_pdb_path,prepared_protein_pdb_exists,prepared_protein_pdb_bytes,prepared_protein_pdb_sha256,ligand_ref_sdf_path,ligand_ref_sdf_exists,ligand_ref_sdf_bytes,ligand_ref_sdf_sha256,ligand_prepared_sdf_path,ligand_prepared_sdf_exists,ligand_prepared_sdf_bytes,ligand_prepared_sdf_sha256,complex_ref_pdb_coordinate_records,complex_ref_pdb_atom_records,complex_ref_pdb_hetatm_records,complex_ref_pdb_ligand_records,prepared_protein_pdb_coordinate_records,prepared_protein_pdb_atom_records,prepared_protein_pdb_hetatm_records,prepared_protein_pdb_ligand_records,ligand_ref_sdf_parse_ok,ligand_ref_sdf_molecule_count,ligand_ref_sdf_atom_count,ligand_ref_sdf_heavy_atom_count,ligand_ref_sdf_formal_charge,ligand_ref_sdf_elements,ligand_prepared_sdf_parse_ok,ligand_prepared_sdf_molecule_count,ligand_prepared_sdf_atom_count,ligand_prepared_sdf_heavy_atom_count,ligand_prepared_sdf_formal_charge,ligand_prepared_sdf_elements
875,A71EV2A-x7359a,x7359a,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@@H]21,4.5901,False,False,True,True,False,43.4133,92.3077,40.0738,structures/x7359a/A71EV2A-x7359a,structures/x7359a/A71EV2A-x7359a/A71EV2A-x7359a_complex_ref.pdb,True,392119,9aeec88419b3e077d3ea2a263d56a045289f6168929b2cc0298d0ee5bb42313a,structures/x7359a/A71EV2A-x7359a/A71EV2A-x7359a_prepared.pdb,True,171224,98205a8da339fe4a77f1438122962794e7cc9c6630aeb23b685e00265f4e2126,structures/x7359a/A71EV2A-x7359a/A71EV2A-x7359a_ligand_ref.sdf,True,1899,e36639bbbe0864ab4ef674650c8094907c4d6a57518c62802fc6c8075792d49e,structures/x7359a/A71EV2A-x7359a/A71EV2A-x7359a_ligand_prepared.sdf,True,3310,f9f458fe41521d7ffd004b687a83d7877568dcd60d333f1d13f72f9d18df7c4b,2250,2206,44,21,2112,2112,,,True,1,21,21,0,Br:1;C:15;N:2;O:2;S:1,True,1,38,21,0,Br:1;C:15;H:17;N:2;O:2;S:1
876,A71EV2A-x7368a,x7368a,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.6168,False,False,True,True,False,39.7183,88.8889,35.3051,structures/x7368a/A71EV2A-x7368a,structures/x7368a/A71EV2A-x7368a/A71EV2A-x7368a_complex_ref.pdb,True,204035,0da9d6775c3a0489f27f4596387a78a26ab902d34ff912947a32adea83154a9b,structures/x7368a/A71EV2A-x7368a/A71EV2A-x7368a_prepared.pdb,True,170009,176152398263d7eb1dc5be72c2203a4e3063f31127c2f839afc134ef5af79a80,structures/x7368a/A71EV2A-x7368a/A71EV2A-x7368a_ligand_ref.sdf,True,2511,c8fba6ed74826cf4db29e535b5b30c1cc0bc1bcb21f4d9d64655543f75d9642b,structures/x7368a/A71EV2A-x7368a/A71EV2A-x7368a_ligand_prepared.sdf,True,4835,e587e66bcab32359697fb4c001c7a5120121bf786f039c45ce327e339315aa62,1122,1083,39,28,2097,2097,,,True,1,28,28,1,C:21;N:3;O:3;S:1,True,1,56,28,1,C:21;H:28;N:3;O:3;S:1
877,A71EV2A-x7369a,x7369a_x7369b,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.218,False,False,True,True,False,39.7108,88.8889,35.2985,structures/x7369a_x7369b/A71EV2A-x7369a,structures/x7369a_x7369b/A71EV2A-x7369a/A71EV2A-x7369a_complex_ref.pdb,True,405488,b56a83dcccf9e5cd354680e339987ad64d523ef3cc208b2d8b5859cf4048b346,structures/x7369a_x7369b/A71EV2A-x7369a/A71EV2A-x7369a_prepared.pdb,True,170009,0e04a421f310130f0771e327cc00139ac2a7d231a5378f82fb2147c495df17ec,structures/x7369a_x7369b/A71EV2A-x7369a/A71EV2A-x7369a_ligand_ref.sdf,True,2511,f7cfff9a682a20d5b49d3ff2094bcbe25bf560c72de14f3302d47720285bf61d,structures/x7369a_x7369b/A71EV2A-x7369a/A71EV2A-x7369a_ligand_prepared.sdf,True,5001,74923f393ad593c24224ebbc286456d1a2afa06bd4ed9c97f66fc0ad174cfc95,2312,2220,92,56,2097,2097,,,True,1,28,28,1,C:22;N:3;O:2;S:1,True,1,58,28,1,C:22;H:30;N:3;O:2;S:1
878,A71EV2A-x7369b,x7369a_x7369b,CSc1ccc(C2=CC[N@@H+](C)CC2)cc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.218,False,False,True,True,False,39.1963,88.8889,34.8412,structures/x7369a_x7369b/A71EV2A-x7369b,structures/x7369a_x7369b/A71EV2A-x7369b/A71EV2A-x7369b_complex_ref.pdb,True,405488,018de60f7e7e7bb0336b247286b50f0ce3bef6cb2dc1b392a72c749851e3b8d1,structures/x7369a_x7369b/A71EV2A-x7369b/A71EV2A-x7369b_prepared.pdb,True,170009,eeee0448b5aea4220bc79ed98854d145c32ba6414dde571159bed4ea5d0bd962,structures/x7369a_x7369b/A71EV2A-x7369b/A71EV2A-x7369b_ligand_ref.sdf,True,2510,215204cd9cd717e6dd463e4618703d2cd93a16711e8d2b19ac6093d27205a5ed,structures/x7369a_x7369b/A71EV2A-x7369b/A71EV2A-x7369b_ligand_prepared.sdf,True,5000,9ce094fe0d4a168d6b7d8753a3e64fa3617a07084eccc19a837702c5f5a34673,2312,2220,92,56,2097,2097,,,True,1,28,28,1,C:22;N:3;O:2;S:1,True,1,58,28,1,C:22;H:30;N:3;O:2;S:1
879,A71EV2A-x7372a,x7317a_x7317b_x7372a,CSc1ncnc(N2C[C@H]3C[C@H]3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5585,False,False,True,True,False,37.3897,92.3077,34.5136,structures/x7317a_x7317b_x7372a/A71EV2A-x7372a,structures/x7317a_x7317b_x7372a/A71EV2A-x7372a/A71EV2A-x7372a_complex_ref.pdb,True,203225,371e521f70bb979bf489fc0cc934fea7e09393dd0cb7349033cff41e46bf801e,structures/x7317a_x7317b_x7372a/A71EV2A-x7372a/A71EV2A-x7372a_prepared.pdb,True,170009,94de481764e27ce13d8e1bbd8e12b7b732417d698ab3ed7261b0f700d6056846,structures/x7317a_x7317b_x7372a/A71EV2A-x7372a/A71EV2A-x7372a_ligand_ref.sdf,True,2327,2a81ad8f56cbf44e49374923eae212fc681a56a7284a2b1aade21b3b1e141cee,structures/x7317a_x7317b_x7372a/A71EV2A-x7372a/A71EV2A-x7372a_ligand_prepared.sdf,True,4402,698255bda76204fb183bc736c91a5d1fb76668148e01f746da04e03bb12d6e25,1124,1080,44,26,2097,2097,,,True,1,26,26,0,C:18;N:5;O:2;S:1,True,1,51,26,0,C:18;H:25;N:5;O:2;S:1
880,A71EV2A-x7379a,x7379a,CSc1ccc(-c2cn[nH]c2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,5.6262,False,False,True,True,False,45.8877,88.8889,40.7891,structures/x7379a/A71EV2A-x7379a,structures/x7379a/A71EV2A-x7379a/A71EV2A-x7379a_complex_ref.pdb,True,202982,b86311213f709fed4cbde9c3f3617e0e6b1c18e3485dffa554481ddc8551f75c,structures/x7379a/A71EV2A-x7379a/A71EV2A-x7379a_prepared.pdb,True,170009,1e0ed9fe05b69bb9cce4f08b907a037b11934c84011f78e142c8125f5e565e50,structures/x7379a/A71EV2A-x7379a/A71EV2A-x7379a_ligand_ref.sdf,True,2327,fedb0b33f33ec52966f265c5110bca98e57e0fdfe62e9e60a059af62cb1fcb7d,structures/x7379a/A71EV2A-x7379a/A71EV2A-x7379a_ligand_prepared.sdf,True,3987,25519e05ad53812a13970d5a06a0a33e1cc1047ebc99d16defe19bb8d8319c7e,1124,1077,47,26,2097,2097,,,True,1,26,26,0,C:18;N:4;O:3;S:1,True,1,46,26,0,C:18;H:20;N:4;O:3;S:1
881,A71EV2A-x7389a,x7334a_x7334b_x7389a,CSc1ncnc(N2CC(O)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.4262,False,False,True,True,False,36.2107,92.3077,33.4252,structures/x7334a_x7334b_x7389a/A71EV2A-x7389a,structures/x7334a_x7334b_x7389a/A71EV2A-x7389a/A71EV2A-x7389a_complex_ref.pdb,True,206303,7857de81f3ebd5facbd22502db1124f33346a958b4c3629ac331e81cfc6ad14b,structures/x7334a_x7334b_x7389a/A71EV2A-x7389a/A71EV2A-x7389a_prepared.pdb,True,170009,f5bc6b3bbbb1a4c7d292c023eed59d414081ac1c352eb77e6ee26ea577d134ae,structures/x7334a_x7334b_x7389a/A71EV2A-x7389a/A71EV2A-x7389a_ligand_ref.sdf,True,2231,887e2baf30ec96c849dee79c0499eff87112a0e4f9001f16cb49eb0145380932,structures/x7334a_x7334b_x7389a/A71EV2A-x7389a/A71EV2A-x7389a_ligand_prepared.sdf,True,4140,415e1f364037bd25f7213f948d35af28ff1a69af03ac1c0ca2adce811a177164,1146,1097,49,25,2097,2097,,,True,1,25,25,0,C:16;N:5;O:3;S:1,True,1,48,25,0,C:16;H:23;N:5;O:3;S:1
882,A71EV2A-x7410a,x7410a,CSc1ccc(-c2cnn[nH]2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,6.8211,False,False,True,True,False,43.4574,88.8889,38.6288,structures/x7410a/A71EV2A-x7410a,structures/x7410a/A71EV2A-x7410a/A71EV2A-x7410a_complex_ref.pdb,True,204926,c3fa50f84a1e13d3d79a2c2488f80a55a8ad2ed26ec879bfa45c4d52aee264ef,structures/x7410a/A71EV2A-x7410a/A71EV2A-x7410a_prepared.pdb,True,170009,e81ecfa7eb0b77b4e47c3c84aacb2d373d7aaaa5106096d4119410a7e53178a2,structures/x7410a/A71EV2A-x7410a/A71EV2A-x7410a_ligand_ref.sdf,True,2327,1903b0d7898f917e11347e158f62afb833e92bd5f28a181c31731209b073e753,structures/x7410a/A71EV2A-x7410a/A71EV2A-x7410a_ligand_prepared.sdf,True,3904,ec912dd605e8de426eb0bfcf6c27800851e54795cc5fc823f6d40489d4bb4f60,1141,1096,45,26,2097,2097,,,True,1,26,26,0,C:17;N:5;O:3;S:1,True,1,45,26,0,C:17;H:19;N:5;O:3;S:1
883,A71EV2A-x7420a,x7420a,CSc1ncnc(N2CCCC[C@@H]2C(C)C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.3722,False,False,True,True,False,35.8576,92,32.989,structures/x7420a/A71EV2A-x7420a,structures/x7420a/A71EV2A-x7420a/A71EV2A-x7420a_complex_ref.pdb,True,207599,568e31737a3718ddadb2a9acbd115888875f0c6dde45149f5a2f086416925143,structures/x7420a/A71EV2A-x7420a/A71EV2A-x7420a_prepared.pdb,True,170009,9e3ed85a36de6ae7672a50160bb04087c3a9610609c5e542cd795b1e36888593,structures/x7420a/A71EV2A-x7420a/A71EV2A-x7420a_ligand_ref.sdf,True,2563,caccfaa31c415d2352184c21d871add1daf0230d3c975a182ff6d70323c9f4a8,structures/x7420a/A71EV2A-x7420a/A71EV2A-x7420a_ligand_prepared.sdf,True,5302,0ed9483e8e2dce2b88800790c4b282b12a837e920adb6fba7989a69edf71454b,1138,1089,49,29,2097,2097,,,True,1,29,29,0,C:21;N:5;O:2;S:1,True,1,62,29,0,C:21;H:33;N:5;O:2;S:1
884,A71EV2A-x7424a,x7424a,CSc1ncnc(N(C)C2CCOCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.7864,False,False,True,True,False,35.543,92,32.6995,structures/x7424a/A71EV2A-x7424a,structures/x7424a/A71EV2A-x7424a/A71EV2A-x7424a_complex_ref.pdb,True,207681,1fbdff738b24231ec0f07e1c577e1a02b61844407ddb1ace5fc3148c7110df15,structures/x7424a/A71EV2A-x7424a/A71EV2A-x7424a_prepared.pdb,True,170009,06dcca2e4ad411bf9b3b42e06b602f8b06a9b16f31fe66a49bea841dac9f3e53,structures/x7424a/A71EV2A-x7424a/A71EV2A-x7424a_ligand_ref.sdf,True,2480,2084e67bea410e3bcc0f4d3897a52d46eeefd7f9747ba58c164249cbed297278,structures/x7424a/A71EV2A-x7424a/A71EV2A-x7424a_ligand_prepared.sdf,True,4887,a34d505ed68f50f2f8aed60d563daf201504196ca908141899e0042a5015b362,1145,1092,53,28,2097,2097,,,True,1,28,28,0,C:19;N:5;O:3;S:1,True,1,57,28,0,C:19;H:29;N:5;O:3;S:1
885,A71EV2A-x7427a,x7427a,CSc1ncnc(N2CC[C@H](C(=O)N(C)C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.9744,False,False,True,True,False,35.2517,92.3077,32.54,structures/x7427a/A71EV2A-x7427a,structures/x7427a/A71EV2A-x7427a/A71EV2A-x7427a_complex_ref.pdb,True,206140,95684fb82b0e1ca83536127e5addc238b0329e09d951a90945277d40d36bff7c,structures/x7427a/A71EV2A-x7427a/A71EV2A-x7427a_prepared.pdb,True,170009,c5cb0b4e18b12313c1dff2a7cb83185c783ade40cd7b3d4d99df048e461557bf,structures/x7427a/A71EV2A-x7427a/A71EV2A-x7427a_ligand_ref.sdf,True,2646,9d6a962af098996ddb6b7f908f0a4018cd984553d459469499a5906a3d735f83,structures/x7427a/A71EV2A-x7427a/A71EV2A-x7427a_ligand_prepared.sdf,True,5136,6d589fe8dfd251822bfbdfb86fb7cbb9e3685c539177c92487eda1477dc8ad6a,1133,1083,50,30,2097,2097,,,True,1,30,30,0,C:20;N:6;O:3;S:1,True,1,60,30,0,C:20;H:30;N:6;O:3;S:1
886,A71EV2A-x7430a,x7430a,CSc1ncnc(N2CCCC[C@H]2CO)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.8673,False,False,True,True,False,36.6703,92.3077,33.8495,structures/x7430a/A71EV2A-x7430a,structures/x7430a/A71EV2A-x7430a/A71EV2A-x7430a_complex_ref.pdb,True,207032,f27d30fe05231cdf909439beb7688f3695f28b7c2dd8701318e8d0abc1f42216,structures/x7430a/A71EV2A-x7430a/A71EV2A-x7430a_prepared.pdb,True,170009,7563a48f0a904baf124e67e861db7234ca52edf3b2ef2c056def4a363232a80e,structures/x7430a/A71EV2A-x7430a/A71EV2A-x7430a_ligand_ref.sdf,True,2480,1d3b76c1af29e0358e8dafed0c458f965b8517a3d7ca0ddb12c9fe2311a45315,structures/x7430a/A71EV2A-x7430a/A71EV2A-x7430a_ligand_prepared.sdf,True,4887,975f408d822539c63bb19c9b98a39f7c8cee44e96275c829def49cf7c5d572a7,1126,1083,43,28,2097,2097,,,True,1,28,28,0,C:19;N:5;O:3;S:1,True,1,57,28,0,C:19;H:29;N:5;O:3;S:1
887,A71EV2A-x7432a,x7432a,CCN(c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1)C(C)C,5.9414,False,False,True,True,False,39.9352,92.3077,36.8633,structures/x7432a/A71EV2A-x7432a,structures/x7432a/A71EV2A-x7432a/A71EV2A-x7432a_complex_ref.pdb,True,202981,aa895365793a80eda3790fabac53cab124e6ad7c881e852e7d44e21b9a4828a3,structures/x7432a/A71EV2A-x7432a/A71EV2A-x7432a_prepared.pdb,True,170009,48b28e6f58e5a57a116f70dd2768f7db3dae621b5de1ac0e2cbcb5eb68c60d77,structures/x7432a/A71EV2A-x7432a/A71EV2A-x7432a_ligand_ref.sdf,True,2301,4419dd50f5e3f69491a4e3be12e23dfeee903634fd699a7d45e7656457173972,structures/x7432a/A71EV2A-x7432a/A71EV2A-x7432a_ligand_prepared.sdf,True,4708,8ae4a7204817afe82c31860e7f56682369764de53de33c83f481d6502eaeff73,1118,1083,35,26,2097,2097,,,True,1,26,26,0,C:18;N:5;O:2;S:1,True,1,55,26,0,C:18;H:29;N:5;O:2;S:1
888,A71EV2A-x7433a,x7433a,CSc1ncnc(N2CCC[C@H]2Cc2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1382,False,False,True,True,False,33.1009,88.8889,29.4231,structures/x7433a/A71EV2A-x7433a,structures/x7433a/A71EV2A-x7433a/A71EV2A-x7433a_complex_ref.pdb,True,212054,e503c8a74198733e98aae0a8e439583057210773ef82dc68c0097109eb4b7902,structures/x7433a/A71EV2A-x7433a/A71EV2A-x7433a_prepared.pdb,True,170009,11419fe5d9bbda540d0f64eb937d3071f9fc7e0c156f19cc3e634d9ab039a70b,structures/x7433a/A71EV2A-x7433a/A71EV2A-x7433a_ligand_ref.sdf,True,2825,c647597f51defa5b6b8f655ba691bfec6efc1307022c4a736a370d0b53e90cbd,structures/x7433a/A71EV2A-x7433a/A71EV2A-x7433a_ligand_prepared.sdf,True,5398,1cd6f9f7b2929de9d5183ef0bd87eac1b742390dc2f95f94cb58824a2b2390a8,1150,1097,53,32,2097,2097,,,True,1,32,32,0,C:24;N:5;O:2;S:1,True,1,63,32,0,C:24;H:31;N:5;O:2;S:1
889,A71EV2A-x7436a,x7436a_x7436b,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5807,False,False,True,True,False,41.5372,92,38.2142,structures/x7436a_x7436b/A71EV2A-x7436a,structures/x7436a_x7436b/A71EV2A-x7436a/A71EV2A-x7436a_complex_ref.pdb,True,207356,94647ba80aae5cffb769be93a0dd67322a7353d4f65a385d49077fcf794bbf11,structures/x7436a_x7436b/A71EV2A-x7436a/A71EV2A-x7436a_prepared.pdb,True,170009,1b1ae3ab1866feb7f102144ae233f498d10790d72a2b107bccffa6bf215651e3,structures/x7436a_x7436b/A71EV2A-x7436a/A71EV2A-x7436a_ligand_ref.sdf,True,2646,f8e2e3d1c0f74b0fd1481bb8f118de2aa2b180e0811d1c49e347b8a55e08ee68,structures/x7436a_x7436b/A71EV2A-x7436a/A71EV2A-x7436a_ligand_prepared.sdf,True,5053,90fbbd13ba2e2518d584098ce4e546761303920b48216a4dd3c613886ed1fdf9,1132,1090,42,30,2097,2097,,,True,1,30,30,0,C:22;N:5;O:2;S:1,True,1,59,30,0,C:22;H:29;N:5;O:2;S:1
890,A71EV2A-x7436b,x7436a_x7436b,CSc1ncnc(N(C)[C@@H](C)c2ccccc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,6.5807,False,False,True,True,False,32.9981,92.5926,30.5538,structures/x7436a_x7436b/A71EV2A-x7436b,structures/x7436a_x7436b/A71EV2A-x7436b/A71EV2A-x7436b_complex_ref.pdb,True,207356,8227c4f69d3b5ea9b02423d67284b0f7a36f2634cf8a2ec7373d93b24a7d67cb,structures/x7436a_x7436b/A71EV2A-x7436b/A71EV2A-x7436b_prepared.pdb,True,170009,34a2c4c95f2937f252d304e10ee3972c466e08d193694c6818132e7fc17661ec,structures/x7436a_x7436b/A71EV2A-x7436b/A71EV2A-x7436b_ligand_ref.sdf,True,2646,5375624bc7991f9ef01631656bf9621bb670840d06d7ea9ff4f37b5ee7288e21,structures/x7436a_x7436b/A71EV2A-x7436b/A71EV2A-x7436b_ligand_prepared.sdf,True,5053,aeb1347405cbe1e65d15be07fe4aa126b5d697a03fd72fb4c1261a2bfad4562d,1132,1090,42,30,2097,2097,,,True,1,30,30,0,C:22;N:5;O:2;S:1,True,1,59,30,0,C:22;H:29;N:5;O:2;S:1
891,A71EV2A-x7442a,x7442a,CSc1ccc(-c2ccccn2)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,6.3634,False,False,True,True,False,42.1328,88.4615,37.2713,structures/x7442a/A71EV2A-x7442a,structures/x7442a/A71EV2A-x7442a/A71EV2A-x7442a_complex_ref.pdb,True,207922,cf77eccd1b89b20dea531e2f1dcdc19572c3d5493e843987e7e88d12a2173538,structures/x7442a/A71EV2A-x7442a/A71EV2A-x7442a_prepared.pdb,True,170009,fb5cc8d66bfc877dfc94b5832f85032408e0f2daad6188c437f835ace50a550e,structures/x7442a/A71EV2A-x7442a/A71EV2A-x7442a_ligand_ref.sdf,True,2314,c96d42df4846239288c99c940cc2238ebf931d3a820a46fbd8010c7b3996e0db,structures/x7442a/A71EV2A-x7442a/A71EV2A-x7442a_ligand_prepared.sdf,True,4057,6e771c9eba6b458c296a47d00d7b1d53690035ea1daab9f79840c700a9f46b0b,1133,1089,44,26,2097,2097,,,True,1,26,26,0,C:19;N:3;O:3;S:1,True,1,47,26,0,C:19;H:21;N:3;O:3;S:1
892,A71EV2A-x7445a,x7445a,CSc1ccc(-c2ccncc2)cc1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,4.9174,False,False,True,True,False,43.6988,88.4615,38.6567,structures/x7445a/A71EV2A-x7445a,structures/x7445a/A71EV2A-x7445a/A71EV2A-x7445a_complex_ref.pdb,True,204602,e22f95b0831b4faf55da094b1062af3a6c87e3bf55c33918f7871e46325a4ee3,structures/x7445a/A71EV2A-x7445a/A71EV2A-x7445a_prepared.pdb,True,170009,27a2363cac7a6c3d3ea6114c9f2556218d890955b0585e3812c6f048f37cdfed,structures/x7445a/A71EV2A-x7445a/A71EV2A-x7445a_ligand_ref.sdf,True,2410,4ff402216d4b77e266019ef5ec0650a21e9fc953b9949a3b76e920a47544bead,structures/x7445a/A71EV2A-x7445a/A71EV2A-x7445a_ligand_prepared.sdf,True,4319,46fc2c37ca5c2eee5960330949ee6a3159e36b209ea7aee2a43766f0884859ad,1129,1083,46,27,2097,2097,,,True,1,27,27,0,C:21;N:3;O:2;S:1,True,1,50,27,0,C:21;H:23;N:3;O:2;S:1
893,A71EV2A-x7446a,x7446a,CCS(=O)(=O)N1CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)[C@H](C)C1,5.8875,False,False,True,True,False,32.6669,92.3077,30.1541,structures/x7446a/A71EV2A-x7446a,structures/x7446a/A71EV2A-x7446a/A71EV2A-x7446a_complex_ref.pdb,True,206868,b20fba4a54f0c31260f32f72e78cc10fcb2c218cb6c8b5fee14e078cf6efd5d0,structures/x7446a/A71EV2A-x7446a/A71EV2A-x7446a_prepared.pdb,True,170009,605512a93b81ff7c91adf023a62d10d5971c1b6bc050b50be9e4f3439a9657ba,structures/x7446a/A71EV2A-x7446a/A71EV2A-x7446a_ligand_ref.sdf,True,2811,8765597a50efebd88d4fe4520c59e0b008cb3b40be6b9c6ee24a145057528853,structures/x7446a/A71EV2A-x7446a/A71EV2A-x7446a_ligand_prepared.sdf,True,5467,5004dfbae8d3a391a3bba41f1a95446143ec0f6984f567c2059691cc88387d50,1156,1100,56,32,2097,2097,,,True,1,32,32,0,C:20;N:6;O:4;S:2,True,1,64,32,0,C:20;H:32;N:6;O:4;S:2
894,A71EV2A-x7448a,x7448a,CSc1cccc2c1[C@@H](C(=O)N1C[C@@H](C(N)=O)C[C@@H]3C[C@@H]31)CC2,6.317,False,False,True,True,False,44.9984,92.3077,41.537,structures/x7448a/A71EV2A-x7448a,structures/x7448a/A71EV2A-x7448a/A71EV2A-x7448a_complex_ref.pdb,True,205900,980c9195355b15d0b1fad71f7fb068ec540e5f1a6cb7cee7e9dd4eeee6da0456,structures/x7448a/A71EV2A-x7448a/A71EV2A-x7448a_prepared.pdb,True,170009,2aa24b44c7f53a9f8f9757e4fbdc8741206c14c3b434d541d38ddc30c7d89309,structures/x7448a/A71EV2A-x7448a/A71EV2A-x7448a_ligand_ref.sdf,True,2078,5dcde8d8249fdc1d36ef16c306f3f5acfc02c33c43973c4790d9f973ebe6eb7d,structures/x7448a/A71EV2A-x7448a/A71EV2A-x7448a_ligand_prepared.sdf,True,3904,d012354c2c6c62dec1f1094ec89372bba0aa191dc9a374705d6d91347f97ff9c,1128,1092,36,23,2097,2097,,,True,1,23,23,0,C:18;N:2;O:2;S:1,True,1,45,23,0,C:18;H:22;N:2;O:2;S:1
895,A71EV2A-x7459a,x7459a,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21,6.2232,False,False,True,True,False,42.3247,92,38.9388,structures/x7459a/A71EV2A-x7459a,structures/x7459a/A71EV2A-x7459a/A71EV2A-x7459a_complex_ref.pdb,True,213111,c07226587ee63937409a8ee020de6d19c25cc2aa837f18b6702a290d56a01a9e,structures/x7459a/A71EV2A-x7459a/A71EV2A-x7459a_prepared.pdb,True,170009,b450b29b2d3d3fc39f53fe84040469823eab124a77cb85ca796ed370e15eb3a2,structures/x7459a/A71EV2A-x7459a/A71EV2A-x7459a_ligand_ref.sdf,True,2243,0ad2caf82809a70cef88bf5b4a46e35f60607b74ccee40d6bf939951cff33b2d,structures/x7459a/A71EV2A-x7459a/A71EV2A-x7459a_ligand_prepared.sdf,True,3820,b21a4b62a4b274e00403ee12a0b9e481ca9db0e5d483569223594c7b6f646f52,1145,1093,52,25,2097,2097,,,True,1,25,25,0,C:18;N:3;O:3;S:1,True,1,44,25,0,C:18;H:19;N:3;O:3;S:1
896,A71EV2A-x7461a,x7461a,CSc1ccc2ncccc2c1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,6.2232,False,False,True,True,False,40.9699,92.3077,37.8184,structures/x7461a/A71EV2A-x7461a,structures/x7461a/A71EV2A-x7461a/A71EV2A-x7461a_complex_ref.pdb,True,211733,f0612c1241be47d80b21a1684de1f1e9b23a2b39e2e67996ccef81a934ba77c6,structures/x7461a/A71EV2A-x7461a/A71EV2A-x7461a_prepared.pdb,True,169881,2eb996affc045a77828106815d279e879c3169f899f5938a003cbd62bd16f48c,structures/x7461a/A71EV2A-x7461a/A71EV2A-x7461a_ligand_ref.sdf,True,2243,c0bbc27d698a30f4bb3cbd8accf7fa631449199604bfde16208e9053f8df3130,structures/x7461a/A71EV2A-x7461a/A71EV2A-x7461a_ligand_prepared.sdf,True,3820,6bc9fea13750efac786e24180464ff712bc3386eecc56763be4746f1fc1958bc,1125,1081,44,25,2095,2095,,,True,1,25,25,0,C:18;N:3;O:3;S:1,True,1,44,25,0,C:18;H:19;N:3;O:3;S:1
897,A71EV2A-x7465a,x7465a_x7465b,CSc1ccc2ncccc2c1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,6.5542,False,False,True,True,False,42.3662,92,38.9769,structures/x7465a_x7465b/A71EV2A-x7465a,structures/x7465a_x7465b/A71EV2A-x7465a/A71EV2A-x7465a_complex_ref.pdb,True,394304,809c6e4e022adf500c93e72c9721190da3ed4f22d4cba3978f948e6e0fb4d7c4,structures/x7465a_x7465b/A71EV2A-x7465a/A71EV2A-x7465a_prepared.pdb,True,170009,b5a0e325c980c8ee48db2ba62324c8f8a0eaa49d13815323712cf6f320312960,structures/x7465a_x7465b/A71EV2A-x7465a/A71EV2A-x7465a_ligand_ref.sdf,True,2243,e3b288731411a68d28a053eebf1f353f2c9778e80c10deb236b1af653351e243,structures/x7465a_x7465b/A71EV2A-x7465a/A71EV2A-x7465a_ligand_prepared.sdf,True,3820,b77dc3e42e85e03a8e2862686f5dc76cc8cc95a088c6f8562047113f785fc909,2263,2180,83,50,2097,2097,,,True,1,25,25,0,C:18;N:3;O:3;S:1,True,1,44,25,0,C:18;H:19;N:3;O:3;S:1
